Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
VN,988204,Conductivity,Measured,1988-07-14T17:00Z,729.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1988-11-14T17:00Z,172.6,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1988-12-14T17:00Z,752.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1988-12-15T05:00Z,735.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-01-14T17:00Z,1190.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-01-15T05:00Z,1083.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-02-14T17:00Z,2120.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-02-15T05:00Z,2130.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-03-14T17:00Z,2970.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-03-15T05:00Z,3050.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-04-14T17:00Z,3290.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-04-15T05:00Z,3230.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-05-14T17:00Z,2740.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-05-15T05:00Z,3180.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-06-14T17:00Z,407.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-06-15T05:00Z,448.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-07-14T17:00Z,324.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-07-15T05:00Z,248.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-08-14T17:00Z,549.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-08-15T05:00Z,547.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-09-14T17:00Z,361.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-09-15T05:00Z,279.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-10-14T17:00Z,641.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-10-15T05:00Z,634.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-11-14T17:00Z,291.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-11-15T05:00Z,439.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-12-14T17:00Z,856.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1989-12-15T05:00Z,878.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-01-14T17:00Z,1205.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-01-15T05:00Z,1199.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-02-14T17:00Z,2550.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-03-14T17:00Z,2250.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-03-15T05:00Z,2280.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-04-14T17:00Z,3010.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-04-15T05:00Z,3060.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-05-14T17:00Z,3850.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-05-15T05:00Z,3840.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-07-14T17:00Z,1506.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-07-15T05:00Z,1682.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-08-14T17:00Z,825.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-08-15T05:00Z,356.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-09-14T17:00Z,966.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-09-15T05:00Z,959.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-10-14T17:00Z,502.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-10-15T05:00Z,556.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-11-14T17:00Z,635.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-12-14T17:00Z,805.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1990-12-15T05:00Z,1116.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1991-01-14T17:00Z,824.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1991-01-15T05:00Z,863.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1991-02-14T17:00Z,2290.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1991-02-15T05:00Z,2350.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1991-03-14T17:00Z,2220.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1991-03-15T05:00Z,2370.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
VN,988204,Conductivity,Measured,1991-04-14T17:00Z,2540.0,mS/m,O,Raw - Not Yet Reviewed,Unverified data
