Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
VN,988115,Dissolved Oxygen,Measured,2004-07-14T17:00Z,6.57,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2004-08-14T17:00Z,7.56,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2004-09-14T17:00Z,6.85,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2004-10-14T17:00Z,6.37,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2004-11-14T17:00Z,6.21,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2004-12-14T17:00Z,5.98,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-01-14T17:00Z,5.71,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-02-14T17:00Z,6.22,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-03-14T17:00Z,5.41,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-04-14T17:00Z,5.23,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-05-14T17:00Z,5.9,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-06-14T17:00Z,5.92,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-07-14T17:00Z,6.03,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-08-14T17:00Z,5.96,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-09-14T17:00Z,6.04,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-10-14T17:00Z,6.53,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-11-14T17:00Z,6.32,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2005-12-14T17:00Z,6.45,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2006-01-14T17:00Z,5.06,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2006-02-14T17:00Z,4.97,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2006-03-14T17:00Z,4.9,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2006-04-14T17:00Z,5.21,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2006-06-14T17:00Z,5.1,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2006-07-14T17:00Z,5.1,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2006-09-14T17:00Z,5.65,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2006-10-14T17:00Z,6.12,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2006-11-14T17:00Z,5.04,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2006-12-14T17:00Z,7.12,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-01-14T17:00Z,6.35,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-02-14T17:00Z,6.28,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-03-14T17:00Z,5.33,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-04-14T17:00Z,6.31,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-05-14T17:00Z,6.58,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-06-14T17:00Z,5.73,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-07-14T17:00Z,6.02,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-08-14T17:00Z,5.72,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-09-14T17:00Z,5.72,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-10-14T17:00Z,5.37,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-11-14T17:00Z,5.41,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2007-12-14T17:00Z,6.48,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-01-14T17:00Z,4.96,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-02-14T17:00Z,5.24,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-03-14T17:00Z,5.74,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-04-14T17:00Z,6.38,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-05-14T17:00Z,6.37,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-06-14T17:00Z,5.09,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-07-14T17:00Z,5.02,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-08-14T17:00Z,5.48,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-09-14T17:00Z,5.24,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-10-14T17:00Z,4.85,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-11-14T17:00Z,5.15,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2008-12-14T17:00Z,5.44,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-01-14T17:00Z,5.06,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-02-14T17:00Z,4.8,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-03-14T17:00Z,4.56,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-04-14T17:00Z,3.28,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-05-14T17:00Z,6.37,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-06-14T17:00Z,5.09,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-07-14T17:00Z,5.02,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-08-14T17:00Z,5.48,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-09-14T17:00Z,5.24,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-10-14T17:00Z,4.85,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-11-14T17:00Z,5.15,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2009-12-14T17:00Z,5.02,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-01-14T17:00Z,6.74977070897652,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-02-14T17:00Z,5.53504647891916,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-03-14T17:00Z,6.48064092876944,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-04-14T17:00Z,3.26864499967934,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-05-14T17:00Z,3.26225800072125,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-06-14T17:00Z,6.4123712847664,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-07-14T17:00Z,2.46851228932667,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-08-14T17:00Z,4.72891261893611,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-09-14T17:00Z,4.32613342421334,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-10-14T17:00Z,3.50802853895251,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-11-14T17:00Z,3.97811838374122,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2010-12-14T17:00Z,6.6229035295763,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2011-01-14T17:00Z,5.47,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2011-02-14T17:00Z,4.86,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2011-03-14T17:00Z,5.25,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2011-04-14T17:00Z,5.19,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2011-05-14T17:00Z,5.14,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988115,Dissolved Oxygen,Measured,2011-06-14T17:00Z,5.48,mg/l,O,Raw - Not Yet Reviewed,Unverified data
