Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
VN,988106,Dissolved Oxygen,Measured,1986-03-14T17:00Z,6.244,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1986-04-14T17:00Z,6.662,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1986-05-14T17:00Z,6.199,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1986-07-14T17:00Z,6.22,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1986-08-14T17:00Z,7.55,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1986-09-14T17:00Z,7.41,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1986-10-14T17:00Z,6.12,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1986-11-14T17:00Z,6.66,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1986-12-14T17:00Z,6.62,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1987-02-14T17:00Z,6.53,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1987-03-14T17:00Z,5.77,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1987-04-14T17:00Z,5.78,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1987-05-14T17:00Z,6.07,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1987-06-14T17:00Z,6.966,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1987-07-14T17:00Z,6.295,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1987-08-14T17:00Z,5.66,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1987-10-14T17:00Z,6.6,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1987-11-14T17:00Z,6.86,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1987-12-14T17:00Z,5.572,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1988-01-14T17:00Z,6.167,mg/l,O,Raw - Not Yet Reviewed,Unverified data
VN,988106,Dissolved Oxygen,Measured,1988-02-14T17:00Z,6.616,mg/l,O,Raw - Not Yet Reviewed,Unverified data
